point_id,ts,anchor_ids,ranges,ref
A04B2,1729693349408,"[1, 2, 3, 4, 5]","[18.07, 6.8, 30.51, 34.17, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693349952,"[1, 2, 3, 4, 5]","[18.0, nan, 30.44, 34.02, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693350400,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, nan, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693351039,"[1, 2, 3, 4, 5]","[18.14, 6.87, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693351584,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693352032,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, nan, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693352576,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 21.88]","(-7.81, 6.07, 3.339)"
A04B2,1729693353120,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693353664,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693354240,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693354784,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693355360,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693355904,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693356448,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, 21.88]","(-7.81, 6.07, 3.339)"
A04B2,1729693356992,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693357504,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693358048,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693358608,"[1, 2, 3, 4, 5]","[18.14, 6.87, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693359072,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693359616,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693360080,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693360624,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693361088,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693361712,"[1, 2, 3, 4, 5]","[nan, 6.8, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693362384,"[1, 2, 3, 4, 5]","[18.07, 6.8, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693362848,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693363392,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693363856,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693364400,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693364848,"[1, 2, 3, 4, 5]","[18.14, nan, nan, nan, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693365375,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693365983,"[1, 2, 3, 4, 5]","[nan, 6.87, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693366527,"[1, 2, 3, 4, 5]","[18.14, nan, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693367072,"[1, 2, 3, 4, 5]","[18.14, nan, 30.36, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693367615,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693368080,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693368624,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693369088,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693369727,"[1, 2, 3, 4, 5]","[18.07, 6.87, 30.36, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693370272,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.17, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693370815,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693371359,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693371871,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693372415,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, 27.0]","(-7.81, 6.07, 3.339)"
A04B2,1729693372960,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693373503,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693374047,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693374576,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.17, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693375103,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693375568,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, nan, 27.14]","(-7.81, 6.07, 3.339)"
A04B2,1729693376111,"[1, 2, 3, 4, 5]","[18.0, nan, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693376752,"[1, 2, 3, 4, 5]","[18.14, 6.8, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693377295,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693377950,"[1, 2, 3, 4, 5]","[nan, 6.8, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693378480,"[1, 2, 3, 4, 5]","[nan, nan, nan, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693379151,"[1, 2, 3, 4, 5]","[18.07, 6.8, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693379616,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693380160,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693380704,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693381231,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693381903,"[1, 2, 3, 4, 5]","[18.07, 6.87, 30.36, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693382448,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693382991,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.14]","(-7.81, 6.07, 3.339)"
A04B2,1729693383536,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693384079,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693384624,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693385071,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, nan, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693385615,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693386127,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693386655,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693387295,"[1, 2, 3, 4, 5]","[18.07, 6.8, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693387839,"[1, 2, 3, 4, 5]","[18.0, nan, 30.44, 34.1, 27.14]","(-7.81, 6.07, 3.339)"
A04B2,1729693388383,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.0]","(-7.81, 6.07, 3.339)"
A04B2,1729693388959,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693389424,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693389967,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693390511,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693391055,"[1, 2, 3, 4, 5]","[18.14, nan, 30.51, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693391599,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693392143,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693392783,"[1, 2, 3, 4, 5]","[18.14, 6.87, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693393326,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693393792,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693394335,"[1, 2, 3, 4, 5]","[18.14, nan, 30.51, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693394879,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693395423,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693395967,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693396511,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693397055,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693397631,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693398079,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, nan, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693398542,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693399055,"[1, 2, 3, 4, 5]","[nan, nan, nan, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693399583,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693400047,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693400575,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693401087,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693401599,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693402175,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693402703,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693403168,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693403711,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693404175,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693404719,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693405183,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693405727,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693406270,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693406814,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693407358,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693407934,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693408479,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693409054,"[1, 2, 3, 4, 5]","[18.14, nan, 30.51, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693409567,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693410031,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693410606,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693411151,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693411695,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693412239,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693412783,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693413390,"[1, 2, 3, 4, 5]","[18.14, 6.8, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693413966,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693414621,"[1, 2, 3, 4, 5]","[18.07, 6.87, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693415166,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693415695,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693416239,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693416783,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693417327,"[1, 2, 3, 4, 5]","[18.0, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693417838,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693418383,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.88]","(-7.81, 6.07, 3.339)"
A04B2,1729693418927,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, 21.88]","(-7.81, 6.07, 3.339)"
A04B2,1729693419566,"[1, 2, 3, 4, 5]","[18.07, 6.87, 30.51, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693420110,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693420655,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693421293,"[1, 2, 3, 4, 5]","[18.07, 6.87, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693421822,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693422382,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693422910,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693423550,"[1, 2, 3, 4, 5]","[18.07, 6.8, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693424094,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693424671,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693425214,"[1, 2, 3, 4, 5]","[18.14, nan, 30.36, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693425757,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693426301,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 21.88]","(-7.81, 6.07, 3.339)"
A04B2,1729693426846,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693427390,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693427934,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693428478,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.17, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693429022,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.17, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693429566,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693430142,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693430686,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693431230,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693431870,"[1, 2, 3, 4, 5]","[18.07, 6.8, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693432414,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693432958,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693433502,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693434030,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693434574,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693435118,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693435630,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693436158,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693436733,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693437278,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693437806,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693438350,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693438894,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693439406,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693439871,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693440414,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693440957,"[1, 2, 3, 4, 5]","[18.07, nan, nan, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693441423,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693441966,"[1, 2, 3, 4, 5]","[18.14, nan, 30.51, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693442431,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693442941,"[1, 2, 3, 4, 5]","[nan, nan, nan, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693443485,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693444094,"[1, 2, 3, 4, 5]","[18.14, 6.8, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693444542,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, nan, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693445086,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693445629,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693446173,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693446717,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693447261,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.0]","(-7.81, 6.07, 3.339)"
A04B2,1729693447727,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693448366,"[1, 2, 3, 4, 5]","[18.07, 6.87, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693448894,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693449438,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.17, 21.88]","(-7.81, 6.07, 3.339)"
A04B2,1729693449981,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693450526,"[1, 2, 3, 4, 5]","[18.07, nan, 30.36, 34.02, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693451069,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693451613,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
A04B2,1729693452157,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, 34.1, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693452622,"[1, 2, 3, 4, 5]","[18.14, nan, 30.36, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693453165,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.02, 27.0]","(-7.81, 6.07, 3.339)"
A04B2,1729693453710,"[1, 2, 3, 4, 5]","[nan, 6.8, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693454285,"[1, 2, 3, 4, 5]","[18.14, nan, 30.36, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693454749,"[1, 2, 3, 4, 5]","[18.07, nan, 30.44, nan, 21.95]","(-7.81, 6.07, 3.339)"
A04B2,1729693455325,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.02, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693455853,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693456382,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693456957,"[1, 2, 3, 4, 5]","[18.14, nan, 30.44, 34.1, nan]","(-7.81, 6.07, 3.339)"
A04B2,1729693457501,"[1, 2, 3, 4, 5]","[18.07, nan, 30.51, 34.1, 27.07]","(-7.81, 6.07, 3.339)"
