Unix_Timestamp,Messung,AP1,AP2,AP3,AP4,AP5,AP6
1729691927688,23,16.707,2.73,16.769,22.015,13.695,26.019
1729691928442,23,16.921,2.558,18.847,22.164,13.636,25.914
1729691929212,23,16.75,2.414,17.097,22.125,13.503,25.914
1729691929963,23,16.867,2.652,15.988,22.039,13.703,25.996
1729691930802,23,16.925,2.652,16.457,22.207,13.707,25.882
1729691931574,23,16.859,2.628,20.097,22.054,13.515,25.871
1729691932338,23,16.996,2.687,16.292,21.96,13.687,25.73
1729691933108,23,16.855,2.609,16.628,21.976,13.625,25.835
1729691933966,23,16.789,6.0,17.136,22.039,inf,25.847
1729691934726,23,16.82,2.707,18.824,21.972,13.726,25.917
1729691935493,23,16.972,2.667,16.613,22.007,13.597,25.777
1729691936255,23,16.835,2.679,16.64,22.035,13.656,25.898
1729691937140,23,16.949,2.441,16.515,22.007,13.753,25.792
1729691937905,23,16.871,2.769,16.566,22.164,13.746,25.851
1729691938675,23,16.925,2.714,17.632,22.074,13.546,25.992
1729691939437,23,16.718,2.351,16.523,22.109,13.82,25.824
1729691940252,23,16.941,2.792,18.898,22.128,13.593,26.0
1729691941016,23,16.945,2.851,17.746,22.164,13.734,25.789
1729691941779,23,16.914,2.636,16.398,22.039,13.605,25.898
1729691942539,23,16.835,2.66,18.148,22.156,13.761,25.796
1729691943315,23,17.093,2.605,18.523,21.949,13.609,25.937
1729691944078,23,16.679,2.796,15.898,22.066,13.609,25.941
1729691944844,23,16.89,2.707,16.445,22.074,13.609,26.105
1729691945615,23,16.605,2.699,16.546,22.023,13.75,25.675
1729691946379,23,17.128,inf,16.707,22.101,13.71,25.859
1729691947142,23,16.925,2.687,19.796,22.027,13.687,25.753
1729691947906,23,16.855,2.554,18.222,21.96,13.75,25.863
1729691948668,23,17.078,2.746,16.417,22.101,13.574,26.035
1729691949429,23,16.98,2.57,18.109,21.937,13.593,25.894
1729691950194,23,16.949,2.671,17.066,22.128,13.628,25.855
1729691950955,23,17.125,2.945,19.273,22.058,13.777,25.902
1729691951729,23,16.917,2.593,19.546,22.035,13.699,25.929
1729691952494,23,16.988,2.699,16.363,22.113,13.687,25.816
1729691953254,23,16.851,2.703,16.335,22.066,13.511,25.898
1729691954003,23,16.863,2.734,16.613,22.003,13.722,26.042
1729691954772,23,16.898,2.664,16.351,22.101,13.757,25.949
1729691955535,23,16.945,2.796,16.601,21.976,13.89,25.726
1729691956292,23,16.949,2.644,16.566,21.957,13.683,25.917
1729691957050,23,16.878,2.695,16.902,22.085,13.906,25.8
1729691957823,23,16.921,2.847,16.917,22.035,13.742,25.898
1729691958593,23,16.863,2.941,17.207,22.183,13.683,25.886
1729691959348,23,17.121,2.707,16.55,22.085,13.796,25.953
1729691960116,23,16.769,2.757,15.828,21.937,13.753,25.882
1729691960885,23,16.761,2.726,17.726,22.05,13.679,25.988
1729691961653,23,16.898,2.582,17.609,22.121,13.675,26.082
1729691962413,23,17.035,2.867,16.46,22.003,13.554,25.953
1729691963275,23,17.027,2.777,17.597,22.183,13.539,25.722
1729691964037,23,16.984,2.859,18.957,22.128,inf,25.984
1729691964805,23,16.886,2.773,16.175,22.175,13.652,26.078
1729691965560,23,17.105,2.675,16.242,22.164,13.742,25.851
1729691966323,23,16.937,2.539,17.324,22.0,13.687,25.945
1729691967091,23,16.64,2.75,17.574,22.207,13.714,25.746
1729691967861,23,16.773,2.796,16.542,22.042,13.679,25.859
1729691968608,23,16.984,2.636,16.167,21.984,13.757,25.855
1729691969379,23,16.929,2.882,16.445,22.066,13.726,25.73
1729691970146,23,16.867,3.859,17.054,22.101,13.703,25.992
1729691970920,23,17.082,2.695,16.976,22.128,13.742,25.921
1729691971683,23,16.929,2.617,17.519,22.058,13.75,25.855
1729691972454,23,16.789,2.718,16.574,22.113,13.585,25.914
1729691973217,23,16.902,2.558,16.332,22.14,13.687,26.085
1729691973984,23,16.703,2.855,16.765,22.046,13.578,26.0
1729691974754,23,16.671,2.859,16.636,22.128,13.64,26.0
1729691975520,23,16.921,2.722,16.257,22.257,13.644,25.855
1729691976293,23,16.929,2.816,16.472,22.203,13.625,26.039
1729691977052,23,16.98,2.726,19.875,21.937,inf,25.734
1729691977817,23,16.882,2.722,16.574,22.031,13.589,26.07
1729691978581,23,16.707,2.519,18.109,22.171,13.613,26.128
1729691979347,23,16.91,2.878,16.253,21.968,13.429,25.839
1729691980118,23,16.917,2.792,18.785,22.093,13.636,25.968
1729691980880,23,16.824,3.015,16.738,22.085,13.777,25.976
1729691981653,23,17.054,2.687,16.617,22.226,13.992,25.957
1729691982416,23,17.023,2.726,16.597,22.179,13.566,25.984
1729691983174,23,16.949,2.824,16.285,22.062,13.417,25.894
1729691983925,23,16.902,2.761,16.492,22.023,13.55,26.066
1729691984694,23,16.796,2.878,17.285,22.082,13.753,25.804
1729691985460,23,17.093,2.847,17.187,22.332,13.554,25.769
1729691986315,23,16.835,2.808,16.292,22.144,13.753,25.843
1729691987079,23,16.882,2.796,17.824,21.882,13.57,25.82
1729691987852,23,17.062,2.761,17.285,21.957,13.648,26.05
1729691988611,23,16.824,2.582,20.023,21.96,13.652,26.066
1729691989374,23,16.761,2.671,16.437,22.035,13.882,25.91
1729691990137,23,16.839,2.648,17.847,22.011,inf,25.996
1729691990894,23,16.835,2.71,16.457,22.066,13.511,26.042
1729691991665,23,16.828,2.953,16.429,22.031,13.769,26.031
1729691992437,23,17.07,2.929,16.535,22.144,13.703,25.82
1729691993197,23,16.976,2.734,16.722,22.097,13.652,26.046
1729691993972,23,17.16,2.718,17.519,22.019,13.679,25.886
1729691994741,23,16.632,2.492,16.718,22.105,13.8,26.031
1729691995509,23,16.839,2.933,17.625,22.097,13.726,25.863
1729691996276,23,16.816,2.781,17.039,22.003,13.8,25.585
1729691997044,23,16.625,2.824,16.621,22.058,13.527,25.953
1729691997826,23,16.839,2.949,16.41,22.085,13.851,26.089
1729691998561,23,16.96,2.812,16.355,22.132,13.847,25.945
1729691999328,23,17.042,2.675,18.484,22.066,13.804,25.773
1729692000080,23,17.003,3.05,16.652,21.953,13.687,26.0
1729692000820,23,16.851,2.429,16.972,22.074,13.773,26.015
1729692001563,23,16.632,2.71,15.687,22.05,13.625,25.957
1729692002336,23,17.054,2.644,15.48,21.757,13.714,25.761
1729692003106,23,16.667,2.875,18.968,22.125,13.605,25.55
1729692003875,23,15.656,3.679,16.355,22.718,13.886,25.859
1729692004646,23,15.71,3.433,14.988,22.281,13.753,25.585
1729692005404,23,15.851,5.472,24.847,21.871,13.976,26.187
1729692006166,23,15.605,4.957,18.476,21.433,12.996,26.39
1729692006926,23,15.343,11.96,25.925,19.472,13.285,25.691
1729692007694,23,21.425,2.152,13.984,30.207,13.316,24.167
1729692048712,24,19.832,6.734,27.375,14.996,12.335,21.625
1729692049461,24,25.101,6.898,25.371,14.738,11.777,21.871
1729692050224,24,21.058,7.015,25.437,14.988,11.421,21.691
1729692050989,24,22.398,6.855,29.421,14.234,12.277,21.957
1729692051753,24,22.644,7.074,25.613,14.308,11.777,21.812
1729692052508,24,21.281,7.152,23.46,14.351,11.55,21.699
1729692053268,24,21.789,7.16,21.839,14.433,11.832,21.648
1729692054040,24,21.898,7.066,23.871,14.136,11.261,21.984
1729692054804,24,22.046,6.675,19.121,14.214,10.929,21.839
1729692055574,24,21.019,6.574,19.492,14.375,11.406,21.656
1729692056345,24,21.312,6.55,20.507,14.171,11.195,21.761
1729692057109,24,21.667,6.718,22.605,14.183,11.421,21.625
1729692057874,24,21.519,7.074,18.503,14.332,11.425,21.57
1729692058632,24,21.695,6.64,18.234,14.421,11.351,21.777
1729692059408,24,21.621,6.953,22.332,14.343,inf,21.57
1729692060189,24,21.8,6.718,24.105,14.105,11.136,21.675
1729692060941,24,21.812,6.515,21.546,14.132,11.625,21.515
1729692061713,24,22.375,6.531,24.492,14.171,11.273,21.5
1729692062469,24,21.746,6.613,30.449,14.3,11.414,21.589
1729692063248,24,21.781,6.453,29.343,14.289,11.429,21.554
1729692064020,24,21.769,6.714,29.042,14.171,11.406,21.628
1729692064852,24,21.609,6.843,28.324,14.121,11.46,21.671
1729692065632,24,21.953,6.835,28.898,14.16,11.515,21.472
1729692066396,24,22.328,6.71,28.394,14.066,11.136,21.476
1729692067164,24,22.031,7.074,28.035,14.097,11.304,21.601
1729692068011,24,22.281,7.039,27.562,14.007,11.554,21.675
1729692068854,24,22.039,6.644,28.875,14.16,11.402,21.644
1729692069620,24,22.226,6.96,28.191,14.085,11.371,21.695
1729692070381,24,22.035,7.035,28.914,14.066,11.457,21.792
1729692071145,24,21.988,6.679,28.089,14.109,11.312,21.73
1729692071905,24,21.89,6.917,28.675,14.0,inf,21.679
1729692072660,24,21.917,6.812,27.699,14.0,11.449,21.695
1729692073433,24,22.402,6.992,27.531,14.097,11.41,21.707
1729692074262,24,22.171,6.562,28.277,14.007,11.457,21.601
1729692075028,24,22.277,6.664,28.199,14.207,11.441,21.679
1729692075791,24,22.351,6.925,28.566,14.312,inf,21.734
1729692076560,24,22.113,6.863,28.71,14.402,11.347,21.71
1729692077374,24,22.328,6.769,27.996,14.164,11.421,21.699
1729692078138,24,22.25,6.894,27.812,13.964,inf,21.675
1729692078899,24,22.148,6.761,27.66,14.195,11.492,21.765
1729692079677,24,21.968,6.875,28.746,14.128,11.667,21.66
1729692080469,24,22.046,6.886,29.66,14.109,11.48,21.644
1729692081238,24,22.066,6.671,29.214,14.183,11.437,21.691
1729692082013,24,22.023,6.847,28.562,13.847,11.589,21.691
1729692082779,24,21.992,6.863,28.812,14.105,11.449,21.66
1729692083556,24,21.894,6.769,29.453,14.164,11.652,21.8
1729692084321,24,22.023,6.71,29.734,13.816,11.644,21.71
1729692085086,24,22.222,6.644,29.46,14.121,11.535,21.679
1729692085859,24,21.953,6.66,29.3,14.222,11.41,21.718
1729692086712,24,22.097,6.773,28.285,14.484,11.445,21.625
1729692087479,24,22.187,6.582,28.074,14.449,11.269,21.691
1729692088240,24,22.046,6.898,28.851,14.394,11.402,21.664
1729692089016,24,21.953,6.664,27.406,14.046,11.253,21.691
1729692089846,24,21.933,6.691,27.82,14.261,11.21,21.621
1729692090612,24,22.0,6.71,28.535,14.351,11.519,21.664
1729692091398,24,21.945,6.847,27.5,14.132,11.277,21.695
1729692092155,24,22.136,6.73,27.781,14.304,11.0,21.531
1729692092998,24,22.351,6.914,27.886,14.55,11.148,21.566
1729692093762,24,21.296,6.785,30.55,13.984,11.269,21.722
1729692094529,24,23.023,6.644,27.648,14.148,11.347,21.628
1729692095301,24,22.769,6.687,24.164,13.933,11.484,21.847
1729692096188,24,22.339,6.859,26.191,inf,11.062,21.75
1729692096939,24,24.769,6.82,23.542,14.234,inf,21.687
1729692097703,24,25.41,7.074,23.683,14.062,11.156,21.781
1729692098475,24,25.125,9.042,22.441,14.07,11.195,21.808
1729692099321,24,25.21,6.71,22.679,14.07,11.281,21.73
1729692100090,24,25.187,6.71,22.503,14.003,11.152,21.671
1729692100860,24,25.039,6.617,22.667,14.14,11.164,21.761
1729692101610,24,25.156,6.988,22.339,14.125,11.132,21.703
1729692102448,24,25.187,7.078,22.394,14.027,11.226,21.757
1729692103222,24,25.261,7.226,22.574,14.031,11.156,21.683
1729692103985,24,25.359,6.726,23.066,14.234,inf,21.683
1729692104749,24,25.164,7.007,23.32,14.261,11.082,21.765
1729692105578,24,25.378,6.859,22.679,14.05,11.085,21.722
1729692106348,24,25.425,6.953,23.335,14.351,11.148,21.726
1729692107119,24,25.355,7.21,23.164,14.156,11.269,21.742
1729692107869,24,25.394,6.824,23.164,14.183,11.222,21.664
1729692108714,24,25.218,6.96,22.308,14.218,11.203,21.718
1729692109482,24,25.05,6.898,22.386,14.339,11.14,21.781
1729692110258,24,25.335,6.718,22.066,14.167,11.125,21.613
1729692111025,24,25.347,6.738,22.218,14.382,11.214,21.691
1729692111858,24,25.359,6.875,21.933,14.273,11.23,21.71
1729692112609,24,25.414,6.824,22.656,14.05,11.105,21.75
1729692113381,24,25.167,6.558,22.097,14.05,11.191,21.734
1729692114233,24,25.195,6.917,22.027,14.16,11.246,21.722
1729692115031,24,25.417,8.542,22.503,14.113,11.406,21.656
1729692115789,24,25.253,9.296,22.55,14.085,11.21,21.746
1729692116568,24,25.328,6.996,22.464,13.992,11.253,21.718
1729692117332,24,25.242,6.886,22.519,14.261,11.3,21.738
1729692118168,24,25.414,6.914,22.191,14.207,11.156,21.66
1729692118930,24,25.253,6.988,22.484,14.16,11.234,21.636
1729692119705,24,25.343,6.871,22.628,14.0,11.246,21.71
1729692120430,24,25.23,6.875,22.406,14.117,11.25,21.687
1729692121288,24,25.296,6.863,22.097,14.07,11.16,21.789
1729692122053,24,25.199,6.976,22.269,14.121,11.285,21.703
1729692122816,24,25.386,6.925,22.039,14.156,11.195,21.789
1729692123584,24,25.296,7.003,21.582,14.171,inf,21.796
1729692124406,24,25.402,7.027,21.992,14.089,11.171,21.714
1729692125171,24,25.375,7.0,21.242,14.25,11.199,21.746
1729692125940,24,25.339,7.351,22.21,14.156,11.203,21.75
1729692126720,24,25.441,6.769,23.554,14.027,11.214,21.781
1729692127556,24,25.332,7.167,22.445,14.226,11.195,21.687
1729692128321,24,25.484,7.003,22.023,14.175,11.148,21.734
1729692129096,24,25.347,7.003,22.523,14.035,11.265,21.808
1729692129858,24,25.378,7.023,21.507,14.238,11.218,21.734
1729692130695,24,25.363,7.875,22.144,14.171,11.296,21.718
1729692131460,24,25.429,6.601,22.937,14.082,11.203,21.82
1729692132224,24,25.316,6.984,22.031,14.136,11.21,21.828
1729692132993,24,25.347,6.976,22.687,13.902,11.144,21.671
1729692133825,24,25.441,6.976,21.652,14.074,11.3,21.718
1729692134589,24,25.417,6.753,21.378,14.195,10.988,21.722
1729692135358,24,25.355,7.031,21.703,14.152,11.222,21.707
1729692136115,24,25.191,6.878,22.359,14.015,11.101,21.757
1729692136881,24,25.335,8.007,22.835,14.191,inf,21.734
1729692137657,24,25.429,6.789,21.828,14.121,11.113,21.699
1729692138416,24,25.746,7.046,22.003,14.164,11.144,21.652
1729692139179,24,25.398,6.769,20.875,14.058,11.121,21.789
1729692139938,24,inf,6.871,21.859,14.078,11.277,21.82
1729692140710,24,25.308,6.64,21.441,14.097,11.222,21.71
1729692141484,24,25.378,6.886,22.117,14.16,11.171,21.695
1729692142249,24,25.371,7.046,22.515,13.992,11.199,21.605
1729692143017,24,25.296,6.667,22.066,14.339,11.214,21.781
1729692143776,24,25.488,6.589,22.199,inf,11.269,21.707
